Workers 1,Workers 2,Entry increase,All customers,Finished customers,Refused customers,Finished customers ratio,Refused customers ratio,Day end refused ratio,Total time in system (f),Waiting for repair time (f),Order wait (f),Repair wait (f),Return wait (f),Money earned,Money balance,Average repair time,Revenue per customer (f),Balance per any customer,Balance per finished customer (f),Average free type 1 workers,Average load per type 1 worker,Average free type 2 workers,Average load per type 2 worker,Average vehicles on main lot,Average vehicles on lot 1,Average vehicles on lot 2,Lot 1 load index,Lot 2 load index,Ratio of times worker 1 decided,Ratio of take order decisions,Ratio of return car decisions
2,7,0.0,508.4046822742475,490.10033444816054,18.304347826086957,0.9643934399498783,0.035606560050121354,0.03640227542900849,8960.03992322344,8588.233841648613,20.930534220096412,1357.756748272958,18.322314395765588,23275.32748049053,2775.3274804905245,6842.410471564001,47.51673938586113,5.404730842025605,5.623929743932263,1.444537123935442,0.2777314380322792,1.394928728751288,0.8007244673212447,0.699429831567916,1.4357744913465782,0.014895327085943037,0.23929574855776303,0.0014895327085943026,0.012224323635315382,1.0,0.0
2,8,0.0,508.19397993311037,501.9264214046823,6.2675585284280935,0.9878701485541447,0.012129851445855324,0.08323039768373316,8199.02824599652,7830.946945875273,17.531244503983388,614.5882746742521,19.070858835668396,23792.47909698996,1692.479096989966,6827.268568401869,47.41158728056855,3.25624191472822,3.308121677982094,1.4314864945981254,0.28425675270093803,2.2694859082499894,0.7163142614687508,0.686956947848875,0.8459494899961416,0.01589687464439219,0.14099158166602363,0.001589687464439221,0.012374148332402942,1.0,0.0
2,9,0.0,509.2140468227425,507.11371237458195,2.100334448160535,0.9959286226046123,0.004071377395387866,0.1366615547217554,7804.903069163511,7438.34439794369,16.09269619788951,264.3009769888752,19.746491405541864,23894.739409141584,194.73940914158317,6784.385804480837,47.113790308894686,0.2931048901449849,0.2980987192501956,1.4259565542663197,0.2870217228668403,3.245993340291136,0.6393340733009849,0.6821275367557099,0.554995076181426,0.016607202740968094,0.09249917936357108,0.0016607202740968115,0.012622717326430615,1.0,0.0
2,10,0.0,509.76254180602007,508.8494983277592,0.9130434782608695,0.9982482375918051,0.0017517624081946348,0.1887047734873822,7695.338928395834,7328.773136981193,15.912126208139826,123.44850507844431,20.633748044309073,24077.629598662224,-1222.3704013377926,6814.5263558617,47.32309969348401,-2.4928790763262536,-2.4950241873493315,1.4238885074060632,0.2880557462969684,4.205288432301426,0.5794711567698577,0.6825071300121459,0.43527078985972467,0.017442205627146372,0.07254513164328745,0.001744220562714636,0.013208916564204327,1.0,0.0
3,4,0.0,505.3444816053512,342.6321070234114,162.7123745819398,0.6792618776492844,0.3207381223507154,0.02417179060068124,14898.543488924995,14500.14469521713,47.655427550227365,7285.903026728412,0.7288278936432085,16245.522575250843,-604.4774247491636,6843.783223827107,47.52627238768824,-1.206765420330829,-1.765570505760178,2.6095142074136923,0.13016193086210237,0.08618517631783601,0.978453705920541,0.8299194248593924,4.414501301701687,4.1247523000244746E-4,0.7357502169502808,4.124752300024474E-5,7.129678888536918E-4,1.0,0.0
3,5,0.0,508.24080267558526,414.561872909699,93.67892976588628,0.8169896846960993,0.183010315303901,0.025725281050404426,12110.169855250186,11729.418405182454,30.473144615065248,4532.45608142741,1.1162408664770131,19621.465997770338,1171.4659977703457,6825.949822000555,47.40242931944826,2.2856617672995836,2.8347703403004694,2.529169998403925,0.15694333386535766,0.27479727877318216,0.9450405442453631,0.7651104138990934,3.4152353219227374,7.667916254354915E-4,0.5692058869871223,7.667916254354907E-5,9.856034472073662E-4,1.0,0.0
3,6,0.0,510.9866220735786,464.67224080267556,46.31438127090301,0.9101206485284804,0.08987935147152001,0.028378625240526,10232.88089593025,9865.097241471964,17.441461858628468,2644.4693230179064,1.4916518952314186,22078.685897435887,2028.685897435896,6848.994076261927,47.562458862930036,3.930006006519993,4.355090891465689,2.472857198452448,0.17571426718251756,0.6844573216557216,0.8859237797240463,0.7199578918415369,2.360512441596716,0.0011520754578211413,0.39341874026611917,1.1520754578211427E-4,0.0011691290008583725,1.0,0.0
3,7,0.0,509.6521739130435,492.38127090301003,17.270903010033443,0.9665775337926003,0.033422466207399165,0.025961507551807823,8887.70297096868,8528.560687831929,8.519174562036332,1337.3977678638869,1.8851692809068188,23311.897993311035,1661.8979933110363,6819.241588933916,47.355844367596646,3.190716563496762,3.3280137499337408,2.4417232931481756,0.18609223561727437,1.3872812588117518,0.8018169630268923,0.6899385458045902,1.4296822879978348,0.0015400250824559654,0.23828038133297236,1.5400250824559644E-4,0.0014230617652947759,1.0,0.0
3,8,0.0,509.8026755852843,503.6220735785953,6.1806020066889635,0.9880319028323379,0.011968097167662114,0.03125395495380579,8170.436109241345,7815.343518062549,4.4553564706044675,629.8645537078875,1.9726644746478361,23822.711817168347,572.71181716834,6813.415643786546,47.31538641518437,1.0499805793644306,1.071949449730576,2.4296615053009987,0.19011283156633388,2.26434510323679,0.7169568620954019,0.6784514587520347,0.8588019002334716,0.001645345731249301,0.14313365003891196,1.6453457312493E-4,0.0014800641791810633,1.0,0.0
3,9,0.0,508.9364548494983,506.7826086956522,2.1538461538461537,0.9958309278554407,0.004169072144559107,0.034847677406205826,7799.825459275935,7446.327487132656,2.838650381592423,277.41994939544287,2.0569841498965866,23916.074414715706,-933.9255852842812,6796.787074737478,47.19991024123248,-1.9138136376103345,-1.9175452407432472,2.426075153060678,0.19130828231310743,3.2392678498918785,0.6400813500120135,0.6742464206385718,0.5652682906459675,0.00173150244758987,0.09421138177432789,1.7315024475898688E-4,0.0014634041510684366,1.0,0.0
3,10,0.0,507.9197324414716,507.1571906354515,0.7625418060200669,0.9985384851223829,0.0014615148776168055,0.025501672240802676,7722.008918296198,7369.6380977710305,2.2184977447095675,132.75161352926057,2.0831416926043773,24172.722965440378,-2277.2770345596446,6864.7495862185915,47.67187212651802,-4.570189384484315,-4.5747923285011165,2.4263521634293697,0.1912159455235435,4.181034142936842,0.5818965857063157,0.6717707449858468,0.4408833948116139,0.001754686169577563,0.07348056580193567,1.7546861695775636E-4,0.0014700477040539464,1.0,0.0
